city_id,city_name,region_no,dep_no,total_se_co,public_edu_health_social,other,technology,manufacturing,consumer,finance_re,construction_industry,eu_election_circle_fr,people_no,avg_pay_gap,executive_pay_gap,manager_pay_gap,worker_pay_gap,employee_pay_gap,executive_pay_gap_label,manager_pay_gap_label,worker_pay_gap_label,employee_pay_gap_label,technology_pct,consumer_pct,finance_re_pct,construction_industry_pct,public_edu_health_social_pct,manufacturing_pct,technology_pct_label,consumer_pct_label,public_edu_health_social_pct_label,finance_re_pct_label,construction_industry_pct_label,manufacturing_pct_label
44002,Aigrefeuille-sur-Maine,52,44,188,24,10,37,13,49,18,32,Ouest,3441,18.055555555555554,12.608695652173907,11.034482758620687,12.173913043478263,10.714285714285708,medium pay gap,medium pay gap,medium pay gap,medium pay gap,21.38728323699422,28.32369942196532,10.404624277456648,18.497109826589593,13.872832369942195,7.514450867052023,high proportion,low proportion,medium proportion,medium proportion,medium proportion,high proportion
44003,Ancenis,52,44,795,116,50,170,48,212,98,84,Ouest,7123,17.857142857142858,16.734693877551027,11.888111888111895,18.01801801801802,5.607476635514016,medium pay gap,medium pay gap,high pay gap,low pay gap,23.35164835164835,29.120879120879124,13.461538461538462,11.538461538461538,15.934065934065933,6.593406593406594,high proportion,low proportion,medium proportion,high proportion,low proportion,high proportion
44007,Avessac,52,44,102,8,11,15,7,23,8,29,Ouest,2511,17.213114754098356,14.553990610328645,14.285714285714285,14.414414414414411,2.1052631578947296,medium pay gap,medium pay gap,medium pay gap,low pay gap,16.666666666666664,25.555555555555554,8.88888888888889,32.22222222222222,8.88888888888889,7.777777777777778,medium proportion,low proportion,low proportion,medium proportion,high proportion,high proportion
44009,Basse-Goulaine,52,44,562,75,38,124,29,143,84,58,Ouest,8274,27.604166666666664,21.98581560283688,9.999999999999998,22.400000000000006,20.300751879699256,high pay gap,medium pay gap,high pay gap,high pay gap,24.171539961013643,27.87524366471735,16.374269005847953,11.306042884990253,14.619883040935672,5.653021442495127,high proportion,low proportion,medium proportion,high proportion,low proportion,medium proportion
44010,Batz-sur-Mer,52,44,313,24,25,46,13,80,19,104,Ouest,2984,17.51824817518247,17.028985507246386,13.013698630136988,19.298245614035096,4.8076923076923075,medium pay gap,medium pay gap,high pay gap,low pay gap,16.083916083916083,27.972027972027973,6.643356643356643,36.36363636363637,8.391608391608392,4.545454545454546,medium proportion,low proportion,low proportion,low proportion,high proportion,medium proportion
44012,La Bernerie-en-Retz,52,44,177,29,12,21,5,66,19,21,Ouest,2549,19.580419580419584,23.265306122448976,16.66666666666667,19.642857142857135,2.9126213592233077,high pay gap,medium pay gap,high pay gap,low pay gap,13.043478260869565,40.993788819875775,11.801242236024844,13.043478260869565,18.012422360248447,3.1055900621118013,low proportion,high proportion,high proportion,high proportion,low proportion,low proportion
44013,Besné,52,44,84,10,6,12,13,17,7,18,Ouest,2821,21.830985915492956,0.476190476190483,22.641509433962263,19.841269841269842,9.909909909909906,low pay gap,high pay gap,high pay gap,medium pay gap,15.584415584415584,22.07792207792208,9.090909090909092,23.376623376623375,12.987012987012985,16.883116883116884,medium proportion,low proportion,low proportion,medium proportion,high proportion,high proportion
44014,Le Bignon,52,44,220,21,14,42,14,48,28,43,Ouest,3549,19.594594594594597,22.4669603524229,14.83870967741936,18.260869565217387,13.821138211382122,high pay gap,medium pay gap,high pay gap,medium pay gap,21.428571428571427,24.489795918367346,14.285714285714285,21.93877551020408,10.714285714285714,7.142857142857142,high proportion,low proportion,low proportion,high proportion,high proportion,high proportion
44015,Blain,52,44,446,66,43,67,11,136,38,76,Ouest,9197,17.910447761194032,12.962962962962965,14.569536423841056,14.545454545454541,7.619047619047626,medium pay gap,medium pay gap,medium pay gap,low pay gap,17.00507614213198,34.51776649746193,9.644670050761421,19.289340101522843,16.751269035532996,2.7918781725888326,medium proportion,medium proportion,medium proportion,medium proportion,medium proportion,low proportion
44018,Bouaye,52,44,358,55,25,61,23,92,35,58,Ouest,6783,18.83116883116883,17.08333333333334,11.258278145695359,16.379310344827587,8.547008547008547,medium pay gap,medium pay gap,medium pay gap,low pay gap,18.82716049382716,28.39506172839506,10.802469135802468,17.901234567901234,16.97530864197531,7.098765432098765,medium proportion,low proportion,medium proportion,high proportion,medium proportion,high proportion
44020,Bouguenais,52,44,1047,129,68,204,70,231,94,175,Ouest,18082,17.24137931034483,14.732142857142847,13.815789473684209,15.929203539823014,5.4545454545454515,medium pay gap,medium pay gap,medium pay gap,low pay gap,22.591362126245848,25.581395348837212,10.409745293466225,19.379844961240313,14.285714285714285,7.751937984496124,high proportion,low proportion,medium proportion,medium proportion,medium proportion,high proportion
44022,Boussay,52,44,111,14,9,11,11,33,10,20,Ouest,2495,12.799999999999997,-1.7094017094017186,2.272727272727265,16.216216216216207,16.239316239316228,negative pay gap,low pay gap,medium pay gap,medium pay gap,11.11111111111111,33.33333333333333,10.1010101010101,20.2020202020202,14.14141414141414,11.11111111111111,low proportion,medium proportion,medium proportion,medium proportion,medium proportion,high proportion
44023,Bouvron,52,44,127,18,16,15,6,31,11,28,Ouest,2925,15.909090909090907,24.034334763948504,16.000000000000004,3.5398230088495604,13.392857142857142,high pay gap,medium pay gap,low pay gap,medium pay gap,13.761467889908257,28.440366972477065,10.091743119266056,25.688073394495415,16.51376146788991,5.5045871559633035,low proportion,low proportion,medium proportion,medium proportion,high proportion,medium proportion
44024,Brains,52,44,107,20,11,22,8,23,5,15,Ouest,2669,26.11464968152866,24.691358024691358,18.238993710691826,19.672131147540973,15.126050420168072,high pay gap,high pay gap,high pay gap,medium pay gap,23.655913978494624,24.731182795698924,5.376344086021505,16.129032258064516,21.50537634408602,8.60215053763441,high proportion,low proportion,high proportion,low proportion,medium proportion,high proportion
44025,Campbon,52,44,195,19,17,20,15,63,15,34,Ouest,3864,20.27972027972028,17.35159817351597,14.285714285714294,18.333333333333325,8.10810810810811,high pay gap,medium pay gap,high pay gap,low pay gap,12.048192771084338,37.95180722891566,9.036144578313253,20.481927710843372,11.44578313253012,9.036144578313253,low proportion,high proportion,low proportion,medium proportion,high proportion,high proportion
44026,Carquefou,52,44,1535,199,100,424,87,380,160,141,Ouest,17933,27.083333333333332,23.188405797101456,12.422360248447214,15.833333333333336,12.59842519685039,high pay gap,medium pay gap,medium pay gap,medium pay gap,30.481667864845434,27.31847591660676,11.502516175413371,10.136592379583034,14.306254493170382,6.2544931703810205,high proportion,low proportion,medium proportion,high proportion,low proportion,medium proportion
44027,Casson,52,44,68,7,10,8,5,13,3,20,Ouest,2101,22.929936305732483,21.1864406779661,16.560509554140125,12.931034482758621,10.084033613445387,high pay gap,medium pay gap,medium pay gap,medium pay gap,14.285714285714285,23.214285714285715,5.357142857142857,35.714285714285715,12.5,8.928571428571429,low proportion,low proportion,low proportion,low proportion,high proportion,high proportion
44028,Le Cellier,52,44,236,19,12,53,11,63,32,36,Ouest,3639,21.0843373493976,23.134328358208954,6.756756756756756,13.043478260869565,12.295081967213116,high pay gap,low pay gap,medium pay gap,medium pay gap,24.766355140186917,29.439252336448597,14.953271028037381,16.822429906542055,8.878504672897195,5.14018691588785,high proportion,low proportion,low proportion,high proportion,medium proportion,medium proportion
44030,La Chapelle-des-Marais,52,44,132,19,29,10,6,34,9,20,Ouest,3971,21.96969696969696,-5.069124423963141,17.4496644295302,18.333333333333325,10.377358490566033,negative pay gap,high pay gap,high pay gap,medium pay gap,10.204081632653061,34.69387755102041,9.183673469387756,20.408163265306122,19.387755102040817,6.122448979591836,low proportion,medium proportion,high proportion,medium proportion,high proportion,medium proportion
44032,La Chapelle-Heulin,52,44,153,25,9,24,9,27,19,35,Ouest,3206,16.438356164383563,18.181818181818183,2.127659574468078,8.695652173913043,12.396694214876034,high pay gap,low pay gap,low pay gap,medium pay gap,17.26618705035971,19.424460431654676,13.66906474820144,25.179856115107913,17.985611510791365,6.474820143884892,medium proportion,low proportion,high proportion,high proportion,high proportion,high proportion
44033,La Chapelle-Launay,52,44,92,3,7,15,4,34,7,17,Ouest,2797,25.000000000000007,20.600858369098717,20.0,19.672131147540973,16.393442622950822,high pay gap,high pay gap,high pay gap,medium pay gap,18.75,42.5,8.75,21.25,3.75,5.0,medium proportion,high proportion,low proportion,medium proportion,high proportion,medium proportion
44035,La Chapelle-sur-Erdre,52,44,1169,168,69,306,42,256,156,145,Ouest,18801,24.864864864864863,18.431372549019606,8.666666666666671,20.000000000000004,16.153846153846153,high pay gap,low pay gap,high pay gap,medium pay gap,28.51817334575955,23.85834109972041,14.538676607642126,13.513513513513514,15.65703634669152,3.91425908667288,high proportion,low proportion,medium proportion,high proportion,low proportion,low proportion
44036,Châteaubriant,52,44,989,146,60,134,50,341,109,134,Ouest,11471,15.625,20.31250000000001,8.84353741496598,13.207547169811324,9.345794392523366,high pay gap,medium pay gap,medium pay gap,medium pay gap,14.660831509846828,37.308533916849015,11.925601750547047,14.660831509846828,15.973741794310722,5.470459518599562,medium proportion,high proportion,medium proportion,high proportion,medium proportion,medium proportion
44037,Château-Thébaud,52,44,153,22,10,28,8,39,10,31,Ouest,2810,21.052631578947363,27.731092436974798,6.250000000000003,13.392857142857142,17.187500000000007,high pay gap,low pay gap,medium pay gap,high pay gap,20.28985507246377,28.26086956521739,7.246376811594203,22.463768115942027,15.942028985507244,5.797101449275362,high proportion,low proportion,medium proportion,low proportion,high proportion,medium proportion
44038,Chauvé,52,44,94,5,10,11,3,21,6,30,Ouest,2622,15.322580645161294,21.14537444933921,15.862068965517246,14.414414414414411,6.730769230769241,high pay gap,medium pay gap,medium pay gap,low pay gap,14.473684210526317,27.631578947368425,7.894736842105263,39.473684210526315,6.578947368421052,3.9473684210526314,low proportion,low proportion,low proportion,low proportion,high proportion,low proportion
44041,La Chevrolière,52,44,313,27,32,67,28,84,22,43,Ouest,5195,21.621621621621628,24.6031746031746,16.55629139072848,18.260869565217387,14.876033057851231,high pay gap,medium pay gap,high pay gap,medium pay gap,24.723247232472325,30.996309963099634,8.118081180811808,15.867158671586715,9.96309963099631,10.33210332103321,high proportion,medium proportion,low proportion,low proportion,medium proportion,high proportion
44043,Clisson,52,44,615,102,49,150,28,164,64,51,Ouest,6481,21.568627450980397,25.390625,10.204081632653061,16.216216216216207,8.035714285714274,high pay gap,medium pay gap,medium pay gap,low pay gap,26.833631484794275,29.338103756708406,11.449016100178891,9.123434704830053,18.246869409660107,5.008944543828265,high proportion,low proportion,high proportion,high proportion,low proportion,medium proportion
44045,Cordemais,52,44,167,13,12,31,17,29,9,46,Ouest,3454,19.01408450704225,22.916666666666664,11.920529801324497,14.912280701754394,13.559322033898317,high pay gap,medium pay gap,medium pay gap,medium pay gap,21.379310344827587,20.0,6.206896551724138,31.724137931034484,8.96551724137931,11.724137931034482,high proportion,low proportion,low proportion,low proportion,high proportion,high proportion
44046,Corsept,52,44,86,15,7,13,3,21,2,24,Ouest,2599,20.000000000000004,20.247933884297513,14.649681528662414,15.833333333333336,15.254237288135597,high pay gap,medium pay gap,medium pay gap,medium pay gap,16.666666666666664,26.923076923076923,2.564102564102564,30.76923076923077,19.230769230769234,3.8461538461538463,medium proportion,low proportion,high proportion,low proportion,high proportion,low proportion
44047,Couëron,52,44,918,115,75,182,46,220,77,170,Ouest,19933,17.006802721088434,15.58441558441559,11.920529801324497,14.782608695652169,7.8947368421052655,medium pay gap,medium pay gap,medium pay gap,low pay gap,22.469135802469136,27.160493827160494,9.506172839506172,20.98765432098765,14.19753086419753,5.679012345679013,high proportion,low proportion,medium proportion,medium proportion,high proportion,medium proportion
44048,Couffé,52,44,103,8,11,15,8,22,7,29,Ouest,2397,17.51824817518247,22.907488986784138,10.344827586206897,16.94915254237288,4.62962962962963,high pay gap,medium pay gap,medium pay gap,low pay gap,16.853932584269664,24.719101123595504,7.865168539325842,32.58426966292135,8.98876404494382,8.98876404494382,medium proportion,low proportion,low proportion,low proportion,high proportion,high proportion
44049,Le Croisic,52,44,326,34,28,34,5,142,38,40,Ouest,3688,26.388888888888896,35.73573573573574,19.480519480519483,16.071428571428566,12.149532710280365,high pay gap,high pay gap,medium pay gap,medium pay gap,11.604095563139932,48.4641638225256,12.969283276450511,13.651877133105803,11.604095563139932,1.7064846416382253,low proportion,high proportion,low proportion,high proportion,low proportion,low proportion
44050,Crossac,52,44,92,10,10,14,3,36,2,17,Ouest,2820,23.943661971830977,16.371681415929213,21.656050955414006,22.30769230769231,8.411214953271015,medium pay gap,high pay gap,high pay gap,low pay gap,17.073170731707318,43.90243902439025,2.4390243902439024,20.73170731707317,12.195121951219512,3.6585365853658534,medium proportion,high proportion,low proportion,low proportion,high proportion,low proportion
44051,Derval,52,44,187,22,13,30,9,54,21,31,Ouest,3320,15.07936507936508,3.940886699507393,12.413793103448281,14.285714285714283,10.280373831775698,low pay gap,medium pay gap,medium pay gap,medium pay gap,17.964071856287426,32.33532934131736,12.574850299401197,18.562874251497004,13.17365269461078,5.389221556886228,medium proportion,medium proportion,low proportion,high proportion,medium proportion,medium proportion
44052,Donges,52,44,324,30,26,45,26,101,20,54,Ouest,7287,25.0,28.076923076923077,26.060606060606066,20.967741935483865,6.603773584905653,high pay gap,high pay gap,high pay gap,low pay gap,16.304347826086957,36.594202898550726,7.246376811594203,19.565217391304348,10.869565217391305,9.420289855072465,medium proportion,medium proportion,low proportion,low proportion,medium proportion,high proportion
